"","date","hour","sessions"
"931",2017-02-08,"18",0
"932",2017-02-08,"19",0
"933",2017-02-08,"20",0
"934",2017-02-08,"21",0
"935",2017-02-08,"22",0
"936",2017-02-08,"23",0
"937",2017-02-09,"00",0
"938",2017-02-09,"01",0
"939",2017-02-09,"02",0
"940",2017-02-09,"03",0
"941",2017-02-09,"04",0
"942",2017-02-09,"05",0
"943",2017-02-09,"06",0
"944",2017-02-09,"07",0
"945",2017-02-09,"08",0
"946",2017-02-09,"09",0
"947",2017-02-09,"10",0
"948",2017-02-09,"11",0
"949",2017-02-09,"12",0
"950",2017-02-09,"13",0
"951",2017-02-09,"14",0
"952",2017-02-09,"15",0
"953",2017-02-09,"16",0
"954",2017-02-09,"17",0
"955",2017-02-09,"18",0
"956",2017-02-09,"19",0
"957",2017-02-09,"20",0
"958",2017-02-09,"21",0
"959",2017-02-09,"22",0
"960",2017-02-09,"23",0
"961",2017-02-10,"00",0
"962",2017-02-10,"01",0
"963",2017-02-10,"02",0
"964",2017-02-10,"03",0
"965",2017-02-10,"04",0
"966",2017-02-10,"05",0
"967",2017-02-10,"06",0
"968",2017-02-10,"07",0
"969",2017-02-10,"08",0
"970",2017-02-10,"09",0
"971",2017-02-10,"10",0
"972",2017-02-10,"11",0
"973",2017-02-10,"12",0
"974",2017-02-10,"13",0
"975",2017-02-10,"14",0
"976",2017-02-10,"15",0
"977",2017-02-10,"16",0
"978",2017-02-10,"17",0
"979",2017-02-10,"18",0
"980",2017-02-10,"19",0
"981",2017-02-10,"20",0
"982",2017-02-10,"21",0
"983",2017-02-10,"22",0
"984",2017-02-10,"23",0
"985",2017-02-11,"00",0
"986",2017-02-11,"01",0
"987",2017-02-11,"02",0
"988",2017-02-11,"03",0
"989",2017-02-11,"04",0
"990",2017-02-11,"05",0
"991",2017-02-11,"06",0
"992",2017-02-11,"07",0
"993",2017-02-11,"08",0
"994",2017-02-11,"09",0
"995",2017-02-11,"10",0
"996",2017-02-11,"11",0
"997",2017-02-11,"12",0
"998",2017-02-11,"13",0
"999",2017-02-11,"14",0
"1000",2017-02-11,"15",0
"1001",2017-02-11,"16",0
"1002",2017-02-11,"17",0
"1003",2017-02-11,"18",0
"1004",2017-02-11,"19",0
"1005",2017-02-11,"20",0
"1006",2017-02-11,"21",0
"1007",2017-02-11,"22",0
"1008",2017-02-11,"23",0
"1009",2017-02-12,"00",0
"1010",2017-02-12,"01",0
"1011",2017-02-12,"02",0
"1012",2017-02-12,"03",0
"1013",2017-02-12,"04",0
"1014",2017-02-12,"05",0
"1015",2017-02-12,"06",0
"1016",2017-02-12,"07",0
"1017",2017-02-12,"08",0
"1018",2017-02-12,"09",0
"1019",2017-02-12,"10",0
"1020",2017-02-12,"11",0
"1021",2017-02-12,"12",0
"1022",2017-02-12,"13",0
"1023",2017-02-12,"14",0
"1024",2017-02-12,"15",0
"1025",2017-02-12,"16",0
"1026",2017-02-12,"17",0
"1027",2017-02-12,"18",0
"1028",2017-02-12,"19",0
"1029",2017-02-12,"20",0
"1030",2017-02-12,"21",0
"1031",2017-02-12,"22",0
"1032",2017-02-12,"23",0
"1033",2017-02-13,"00",0
"1034",2017-02-13,"01",0
"1035",2017-02-13,"02",0
"1036",2017-02-13,"03",0
"1037",2017-02-13,"04",0
"1038",2017-02-13,"05",0
"1039",2017-02-13,"06",0
"1040",2017-02-13,"07",0
"1041",2017-02-13,"08",0
"1042",2017-02-13,"09",0
"1043",2017-02-13,"10",0
"1044",2017-02-13,"11",0
"1045",2017-02-13,"12",0
"1046",2017-02-13,"13",0
"1047",2017-02-13,"14",0
"1048",2017-02-13,"15",0
"1049",2017-02-13,"16",0
"1050",2017-02-13,"17",0
"1051",2017-02-13,"18",0
"1052",2017-02-13,"19",0
"1053",2017-02-13,"20",0
"1054",2017-02-13,"21",0
"1055",2017-02-13,"22",0
"1056",2017-02-13,"23",0
"1057",2017-02-14,"00",0
"1058",2017-02-14,"01",0
"1059",2017-02-14,"02",0
"1060",2017-02-14,"03",0
"1061",2017-02-14,"04",0
"1062",2017-02-14,"05",0
"1063",2017-02-14,"06",0
"1064",2017-02-14,"07",0
"1065",2017-02-14,"08",0
"1066",2017-02-14,"09",0
"1067",2017-02-14,"10",0
"1068",2017-02-14,"11",0
"1069",2017-02-14,"12",0
"1070",2017-02-14,"13",0
"1071",2017-02-14,"14",0
"1072",2017-02-14,"15",0
"1073",2017-02-14,"16",0
"1074",2017-02-14,"17",0
"1075",2017-02-14,"18",0
"1076",2017-02-14,"19",0
"1077",2017-02-14,"20",0
"1078",2017-02-14,"21",0
"1079",2017-02-14,"22",0
"1080",2017-02-14,"23",0
"1081",2017-02-15,"00",0
"1082",2017-02-15,"01",0
"1083",2017-02-15,"02",0
"1084",2017-02-15,"03",0
"1085",2017-02-15,"04",0
"1086",2017-02-15,"05",0
"1087",2017-02-15,"06",0
"1088",2017-02-15,"07",0
"1089",2017-02-15,"08",0
"1090",2017-02-15,"09",0
"1091",2017-02-15,"10",0
"1092",2017-02-15,"11",0
"1093",2017-02-15,"12",0
"1094",2017-02-15,"13",0
"1095",2017-02-15,"14",0
"1096",2017-02-15,"15",0
"1097",2017-02-15,"16",0
"1098",2017-02-15,"17",0
"1099",2017-02-15,"18",0
"1100",2017-02-15,"19",0
"1101",2017-02-15,"20",0
"1102",2017-02-15,"21",0
"1103",2017-02-15,"22",0
"1104",2017-02-15,"23",0
"1105",2017-02-16,"00",0
"1106",2017-02-16,"01",0
"1107",2017-02-16,"02",0
"1108",2017-02-16,"03",0
"1109",2017-02-16,"04",0
"1110",2017-02-16,"05",0
"1111",2017-02-16,"06",0
"1112",2017-02-16,"07",0
"1113",2017-02-16,"08",0
"1114",2017-02-16,"09",0
"1115",2017-02-16,"10",0
"1116",2017-02-16,"11",0
"1117",2017-02-16,"12",0
"1118",2017-02-16,"13",0
"1119",2017-02-16,"14",0
"1120",2017-02-16,"15",0
"1121",2017-02-16,"16",0
"1122",2017-02-16,"17",0
"1123",2017-02-16,"18",0
"1124",2017-02-16,"19",0
"1125",2017-02-16,"20",0
"1126",2017-02-16,"21",0
"1127",2017-02-16,"22",0
"1128",2017-02-16,"23",0
"1129",2017-02-17,"00",0
"1130",2017-02-17,"01",0
"1131",2017-02-17,"02",0
"1132",2017-02-17,"03",0
"1133",2017-02-17,"04",0
"1134",2017-02-17,"05",0
"1135",2017-02-17,"06",0
"1136",2017-02-17,"07",0
"1137",2017-02-17,"08",0
"1138",2017-02-17,"09",0
"1139",2017-02-17,"10",0
"1140",2017-02-17,"11",0
"1141",2017-02-17,"12",0
"1142",2017-02-17,"13",0
"1143",2017-02-17,"14",0
"1144",2017-02-17,"15",0
"1145",2017-02-17,"16",0
"1146",2017-02-17,"17",0
"1147",2017-02-17,"18",0
"1148",2017-02-17,"19",0
"1149",2017-02-17,"20",0
"1150",2017-02-17,"21",0
"1151",2017-02-17,"22",0
"1152",2017-02-17,"23",0
"1153",2017-02-18,"00",0
"1154",2017-02-18,"01",0
"1155",2017-02-18,"02",0
"1156",2017-02-18,"03",0
"1157",2017-02-18,"04",0
"1158",2017-02-18,"05",0
"1159",2017-02-18,"06",0
"1160",2017-02-18,"07",0
"1161",2017-02-18,"08",0
"1162",2017-02-18,"09",0
"1163",2017-02-18,"10",0
"1164",2017-02-18,"11",0
"1165",2017-02-18,"12",0
"1166",2017-02-18,"13",0
"1167",2017-02-18,"14",0
"1168",2017-02-18,"15",0
"1169",2017-02-18,"16",0
"1170",2017-02-18,"17",0
"1171",2017-02-18,"18",0
"1172",2017-02-18,"19",0
"1173",2017-02-18,"20",0
"1174",2017-02-18,"21",0
"1175",2017-02-18,"22",0
"1176",2017-02-18,"23",0
"1177",2017-02-19,"00",0
"1178",2017-02-19,"01",0
"1179",2017-02-19,"02",0
"1180",2017-02-19,"03",0
"1181",2017-02-19,"04",0
"1182",2017-02-19,"05",0
"1183",2017-02-19,"06",0
"1184",2017-02-19,"07",0
"1185",2017-02-19,"08",0
"1186",2017-02-19,"09",0
"1187",2017-02-19,"10",0
"1188",2017-02-19,"11",0
"1189",2017-02-19,"12",0
"1190",2017-02-19,"13",0
"1191",2017-02-19,"14",0
"1192",2017-02-19,"15",0
"1193",2017-02-19,"16",0
"1194",2017-02-19,"17",0
"1195",2017-02-19,"18",0
"1196",2017-02-19,"19",0
"1197",2017-02-19,"20",0
"1198",2017-02-19,"21",0
"1199",2017-02-19,"22",0
"1200",2017-02-19,"23",0
"1201",2017-02-20,"00",0
"1202",2017-02-20,"01",0
"1203",2017-02-20,"02",0
"1204",2017-02-20,"03",0
"1205",2017-02-20,"04",0
"1206",2017-02-20,"05",0
"1207",2017-02-20,"06",0
"1208",2017-02-20,"07",0
"1209",2017-02-20,"08",0
"1210",2017-02-20,"09",0
"1211",2017-02-20,"10",0
"1212",2017-02-20,"11",0
"1213",2017-02-20,"12",0
"1214",2017-02-20,"13",0
"1215",2017-02-20,"14",0
"1216",2017-02-20,"15",0
"1217",2017-02-20,"16",0
"1218",2017-02-20,"17",0
"1219",2017-02-20,"18",0
"1220",2017-02-20,"19",0
"1221",2017-02-20,"20",0
"1222",2017-02-20,"21",0
"1223",2017-02-20,"22",0
"1224",2017-02-20,"23",0
"1225",2017-02-21,"00",0
"1226",2017-02-21,"01",0
"1227",2017-02-21,"02",0
"1228",2017-02-21,"03",0
"1229",2017-02-21,"04",0
"1230",2017-02-21,"05",0
"1231",2017-02-21,"06",0
"1232",2017-02-21,"07",0
"1233",2017-02-21,"08",0
"1234",2017-02-21,"09",0
"1235",2017-02-21,"10",0
"1236",2017-02-21,"11",0
"1237",2017-02-21,"12",0
"1238",2017-02-21,"13",0
"1239",2017-02-21,"14",0
"1240",2017-02-21,"15",0
"1241",2017-02-21,"16",0
"1242",2017-02-21,"17",0
"1243",2017-02-21,"18",0
"1244",2017-02-21,"19",0
"1245",2017-02-21,"20",0
"1246",2017-02-21,"21",0
"1247",2017-02-21,"22",0
"1248",2017-02-21,"23",0
"1249",2017-02-22,"00",0
"1250",2017-02-22,"01",0
"1251",2017-02-22,"02",0
"1252",2017-02-22,"03",0
"1253",2017-02-22,"04",0
"1254",2017-02-22,"05",0
"1255",2017-02-22,"06",0
"1256",2017-02-22,"07",0
"1257",2017-02-22,"08",0
"1258",2017-02-22,"09",0
"1259",2017-02-22,"10",0
"1260",2017-02-22,"11",0
"1261",2017-02-22,"12",0
"1262",2017-02-22,"13",0
"1263",2017-02-22,"14",0
"1264",2017-02-22,"15",0
"1265",2017-02-22,"16",0
"1266",2017-02-22,"17",0
"1267",2017-02-22,"18",0
"1268",2017-02-22,"19",0
"1269",2017-02-22,"20",0
"1270",2017-02-22,"21",0
"1271",2017-02-22,"22",0
"1272",2017-02-22,"23",0
"1273",2017-02-23,"00",0
"1274",2017-02-23,"01",0
"1275",2017-02-23,"02",0
"1276",2017-02-23,"03",0
"1277",2017-02-23,"04",0
"1278",2017-02-23,"05",0
"1279",2017-02-23,"06",0
"1280",2017-02-23,"07",0
"1281",2017-02-23,"08",0
"1282",2017-02-23,"09",0
"1283",2017-02-23,"10",0
"1284",2017-02-23,"11",0
"1285",2017-02-23,"12",0
"1286",2017-02-23,"13",0
"1287",2017-02-23,"14",0
"1288",2017-02-23,"15",0
"1289",2017-02-23,"16",0
"1290",2017-02-23,"17",0
"1291",2017-02-23,"18",0
"1292",2017-02-23,"19",0
"1293",2017-02-23,"20",0
"1294",2017-02-23,"21",0
"1295",2017-02-23,"22",0
"1296",2017-02-23,"23",0
"1297",2017-02-24,"00",0
"1298",2017-02-24,"01",0
"1299",2017-02-24,"02",0
"1300",2017-02-24,"03",0
"1301",2017-02-24,"04",0
"1302",2017-02-24,"05",0
"1303",2017-02-24,"06",0
"1304",2017-02-24,"07",0
"1305",2017-02-24,"08",0
"1306",2017-02-24,"09",0
"1307",2017-02-24,"10",0
"1308",2017-02-24,"11",0
"1309",2017-02-24,"12",0
"1310",2017-02-24,"13",0
"1311",2017-02-24,"14",0
"1312",2017-02-24,"15",0
"1313",2017-02-24,"16",0
"1314",2017-02-24,"17",0
"1315",2017-02-24,"18",0
"1316",2017-02-24,"19",0
"1317",2017-02-24,"20",0
"1318",2017-02-24,"21",0
"1319",2017-02-24,"22",0
"1320",2017-02-24,"23",0
"1321",2017-02-25,"00",0
"1322",2017-02-25,"01",0
"1323",2017-02-25,"02",0
"1324",2017-02-25,"03",0
"1325",2017-02-25,"04",0
"1326",2017-02-25,"05",0
"1327",2017-02-25,"06",0
"1328",2017-02-25,"07",0
"1329",2017-02-25,"08",0
"1330",2017-02-25,"09",0
"1331",2017-02-25,"10",0
"1332",2017-02-25,"11",0
"1333",2017-02-25,"12",0
"1334",2017-02-25,"13",0
"1335",2017-02-25,"14",0
"1336",2017-02-25,"15",0
"1337",2017-02-25,"16",0
"1338",2017-02-25,"17",0
"1339",2017-02-25,"18",0
"1340",2017-02-25,"19",0
"1341",2017-02-25,"20",0
"1342",2017-02-25,"21",0
"1343",2017-02-25,"22",0
"1344",2017-02-25,"23",0
"1345",2017-02-26,"00",0
"1346",2017-02-26,"01",0
"1347",2017-02-26,"02",0
"1348",2017-02-26,"03",0
"1349",2017-02-26,"04",0
"1350",2017-02-26,"05",0
"1351",2017-02-26,"06",0
"1352",2017-02-26,"07",0
"1353",2017-02-26,"08",0
"1354",2017-02-26,"09",0
"1355",2017-02-26,"10",0
"1356",2017-02-26,"11",0
"1357",2017-02-26,"12",0
"1358",2017-02-26,"13",0
"1359",2017-02-26,"14",0
"1360",2017-02-26,"15",0
"1361",2017-02-26,"16",0
"1362",2017-02-26,"17",0
"1363",2017-02-26,"18",0
"1364",2017-02-26,"19",0
"1365",2017-02-26,"20",0
"1366",2017-02-26,"21",0
"1367",2017-02-26,"22",0
"1368",2017-02-26,"23",0
"1369",2017-02-27,"00",0
"1370",2017-02-27,"01",0
"1371",2017-02-27,"02",0
"1372",2017-02-27,"03",0
"1373",2017-02-27,"04",0
"1374",2017-02-27,"05",0
"1375",2017-02-27,"06",0
"1376",2017-02-27,"07",0
"1377",2017-02-27,"08",0
"1378",2017-02-27,"09",0
"1379",2017-02-27,"10",0
"1380",2017-02-27,"11",0
"1381",2017-02-27,"12",0
"1382",2017-02-27,"13",0
"1383",2017-02-27,"14",0
"1384",2017-02-27,"15",0
"1385",2017-02-27,"16",0
"1386",2017-02-27,"17",0
"1387",2017-02-27,"18",0
"1388",2017-02-27,"19",0
"1389",2017-02-27,"20",0
"1390",2017-02-27,"21",0
"1391",2017-02-27,"22",0
"1392",2017-02-27,"23",0
"1393",2017-02-28,"00",0
"1394",2017-02-28,"01",0
"1395",2017-02-28,"02",0
"1396",2017-02-28,"03",0
"1397",2017-02-28,"04",0
"1398",2017-02-28,"05",0
"1399",2017-02-28,"06",0
"1400",2017-02-28,"07",0
"1401",2017-02-28,"08",0
"1402",2017-02-28,"09",0
"1403",2017-02-28,"10",0
"1404",2017-02-28,"11",0
"1405",2017-02-28,"12",0
"1406",2017-02-28,"13",0
"1407",2017-02-28,"14",0
"1408",2017-02-28,"15",0
"1409",2017-02-28,"16",0
"1410",2017-02-28,"17",0
"1411",2017-02-28,"18",0
"1412",2017-02-28,"19",0
"1413",2017-02-28,"20",0
"1414",2017-02-28,"21",0
"1415",2017-02-28,"22",0
"1416",2017-02-28,"23",0
"1417",2017-03-01,"00",0
"1418",2017-03-01,"01",0
"1419",2017-03-01,"02",0
"1420",2017-03-01,"03",0
"1421",2017-03-01,"04",0
"1422",2017-03-01,"05",0
"1423",2017-03-01,"06",0
"1424",2017-03-01,"07",0
"1425",2017-03-01,"08",0
"1426",2017-03-01,"09",0
"1427",2017-03-01,"10",0
"1428",2017-03-01,"11",0
"1429",2017-03-01,"12",0
"1430",2017-03-01,"13",0
"1431",2017-03-01,"14",0
"1432",2017-03-01,"15",0
"1433",2017-03-01,"16",0
"1434",2017-03-01,"17",0
"1435",2017-03-01,"18",0
"1436",2017-03-01,"19",0
"1437",2017-03-01,"20",0
"1438",2017-03-01,"21",0
"1439",2017-03-01,"22",0
"1440",2017-03-01,"23",0
"1441",2017-03-02,"00",0
"1442",2017-03-02,"01",0
"1443",2017-03-02,"02",0
"1444",2017-03-02,"03",0
"1445",2017-03-02,"04",0
"1446",2017-03-02,"05",0
"1447",2017-03-02,"06",0
"1448",2017-03-02,"07",0
"1449",2017-03-02,"08",0
"1450",2017-03-02,"09",0
"1451",2017-03-02,"10",0
"1452",2017-03-02,"11",0
"1453",2017-03-02,"12",0
"1454",2017-03-02,"13",0
"1455",2017-03-02,"14",0
"1456",2017-03-02,"15",0
"1457",2017-03-02,"16",0
"1458",2017-03-02,"17",0
"1459",2017-03-02,"18",0
"1460",2017-03-02,"19",0
"1461",2017-03-02,"20",0
"1462",2017-03-02,"21",0
"1463",2017-03-02,"22",0
"1464",2017-03-02,"23",0
"1465",2017-03-03,"00",0
"1466",2017-03-03,"01",0
"1467",2017-03-03,"02",0
"1468",2017-03-03,"03",0
"1469",2017-03-03,"04",0
"1470",2017-03-03,"05",0
"1471",2017-03-03,"06",0
"1472",2017-03-03,"07",0
"1473",2017-03-03,"08",0
"1474",2017-03-03,"09",0
"1475",2017-03-03,"10",0
"1476",2017-03-03,"11",0
"1477",2017-03-03,"12",0
"1478",2017-03-03,"13",0
"1479",2017-03-03,"14",0
"1480",2017-03-03,"15",0
"1481",2017-03-03,"16",0
"1482",2017-03-03,"17",0
"1483",2017-03-03,"18",0
"1484",2017-03-03,"19",0
"1485",2017-03-03,"20",0
"1486",2017-03-03,"21",0
"1487",2017-03-03,"22",0
"1488",2017-03-03,"23",0
"1489",2017-03-04,"00",0
"1490",2017-03-04,"01",0
"1491",2017-03-04,"02",0
"1492",2017-03-04,"03",0
"1493",2017-03-04,"04",0
"1494",2017-03-04,"05",0
"1495",2017-03-04,"06",0
"1496",2017-03-04,"07",0
"1497",2017-03-04,"08",0
"1498",2017-03-04,"09",0
"1499",2017-03-04,"10",0
"1500",2017-03-04,"11",0
"1501",2017-03-04,"12",0
"1502",2017-03-04,"13",0
"1503",2017-03-04,"14",0
"1504",2017-03-04,"15",0
"1505",2017-03-04,"16",0
"1506",2017-03-04,"17",0
"1507",2017-03-04,"18",0
"1508",2017-03-04,"19",0
"1509",2017-03-04,"20",0
"1510",2017-03-04,"21",0
"1511",2017-03-04,"22",0
"1512",2017-03-04,"23",0
"1513",2017-03-05,"00",0
"1514",2017-03-05,"01",0
"1515",2017-03-05,"02",0
"1516",2017-03-05,"03",0
"1517",2017-03-05,"04",0
"1518",2017-03-05,"05",0
"1519",2017-03-05,"06",0
"1520",2017-03-05,"07",0
"1521",2017-03-05,"08",0
"1522",2017-03-05,"09",0
"1523",2017-03-05,"10",0
"1524",2017-03-05,"11",0
"1525",2017-03-05,"12",0
"1526",2017-03-05,"13",0
"1527",2017-03-05,"14",0
"1528",2017-03-05,"15",0
"1529",2017-03-05,"16",0
"1530",2017-03-05,"17",0
"1531",2017-03-05,"18",0
"1532",2017-03-05,"19",0
"1533",2017-03-05,"20",0
"1534",2017-03-05,"21",0
"1535",2017-03-05,"22",0
"1536",2017-03-05,"23",0
"1537",2017-03-06,"00",0
"1538",2017-03-06,"01",0
"1539",2017-03-06,"02",0
"1540",2017-03-06,"03",0
"1541",2017-03-06,"04",0
"1542",2017-03-06,"05",0
"1543",2017-03-06,"06",0
"1544",2017-03-06,"07",0
"1545",2017-03-06,"08",0
"1546",2017-03-06,"09",0
"1547",2017-03-06,"10",0
"1548",2017-03-06,"11",0
"1549",2017-03-06,"12",0
"1550",2017-03-06,"13",0
"1551",2017-03-06,"14",0
"1552",2017-03-06,"15",0
"1553",2017-03-06,"16",0
"1554",2017-03-06,"17",0
"1555",2017-03-06,"18",0
"1556",2017-03-06,"19",0
"1557",2017-03-06,"20",0
"1558",2017-03-06,"21",0
"1559",2017-03-06,"22",0
"1560",2017-03-06,"23",0
"1561",2017-03-07,"00",0
"1562",2017-03-07,"01",0
"1563",2017-03-07,"02",0
"1564",2017-03-07,"03",0
"1565",2017-03-07,"04",0
"1566",2017-03-07,"05",0
"1567",2017-03-07,"06",0
"1568",2017-03-07,"07",0
"1569",2017-03-07,"08",0
"1570",2017-03-07,"09",0
"1571",2017-03-07,"10",0
"1572",2017-03-07,"11",0
"1573",2017-03-07,"12",0
"1574",2017-03-07,"13",0
"1575",2017-03-07,"14",0
"1576",2017-03-07,"15",0
"1577",2017-03-07,"16",0
"1578",2017-03-07,"17",0
"1579",2017-03-07,"18",0
"1580",2017-03-07,"19",0
"1581",2017-03-07,"20",0
"1582",2017-03-07,"21",0
"1583",2017-03-07,"22",0
"1584",2017-03-07,"23",0
"1585",2017-03-08,"00",0
"1586",2017-03-08,"01",0
"1587",2017-03-08,"02",0
"1588",2017-03-08,"03",0
"1589",2017-03-08,"04",0
"1590",2017-03-08,"05",0
"1591",2017-03-08,"06",0
"1592",2017-03-08,"07",0
"1593",2017-03-08,"08",0
"1594",2017-03-08,"09",0
"1595",2017-03-08,"10",0
"1596",2017-03-08,"11",0
"1597",2017-03-08,"12",0
"1598",2017-03-08,"13",0
"1599",2017-03-08,"14",0
"1600",2017-03-08,"15",0
"1601",2017-03-08,"16",0
"1602",2017-03-08,"17",0
"1603",2017-03-08,"18",0
"1604",2017-03-08,"19",0
"1605",2017-03-08,"20",0
"1606",2017-03-08,"21",0
"1607",2017-03-08,"22",0
"1608",2017-03-08,"23",0
"1609",2017-03-09,"00",0
"1610",2017-03-09,"01",0
"1611",2017-03-09,"02",0
"1612",2017-03-09,"03",0
"1613",2017-03-09,"04",0
"1614",2017-03-09,"05",0
"1615",2017-03-09,"06",0
"1616",2017-03-09,"07",0
"1617",2017-03-09,"08",0
"1618",2017-03-09,"09",0
"1619",2017-03-09,"10",0
"1620",2017-03-09,"11",0
"1621",2017-03-09,"12",0
"1622",2017-03-09,"13",0
"1623",2017-03-09,"14",0
"1624",2017-03-09,"15",0
"1625",2017-03-09,"16",0
"1626",2017-03-09,"17",0
"1627",2017-03-09,"18",0
"1628",2017-03-09,"19",0
"1629",2017-03-09,"20",0
"1630",2017-03-09,"21",0
"1631",2017-03-09,"22",0
"1632",2017-03-09,"23",0
"1633",2017-03-10,"00",0
"1634",2017-03-10,"01",0
"1635",2017-03-10,"02",0
"1636",2017-03-10,"03",0
"1637",2017-03-10,"04",0
"1638",2017-03-10,"05",0
"1639",2017-03-10,"06",0
"1640",2017-03-10,"07",0
"1641",2017-03-10,"08",0
"1642",2017-03-10,"09",0
"1643",2017-03-10,"10",0
"1644",2017-03-10,"11",0
"1645",2017-03-10,"12",0
"1646",2017-03-10,"13",0
"1647",2017-03-10,"14",0
"1648",2017-03-10,"15",0
"1649",2017-03-10,"16",0
"1650",2017-03-10,"17",0
"1651",2017-03-10,"18",0
"1652",2017-03-10,"19",0
"1653",2017-03-10,"20",0
"1654",2017-03-10,"21",0
"1655",2017-03-10,"22",0
"1656",2017-03-10,"23",0
"1657",2017-03-11,"00",0
"1658",2017-03-11,"01",0
"1659",2017-03-11,"02",0
"1660",2017-03-11,"03",0
"1661",2017-03-11,"04",0
"1662",2017-03-11,"05",0
"1663",2017-03-11,"06",0
"1664",2017-03-11,"07",0
"1665",2017-03-11,"08",0
"1666",2017-03-11,"09",0
"1667",2017-03-11,"10",0
"1668",2017-03-11,"11",0
"1669",2017-03-11,"12",0
"1670",2017-03-11,"13",0
"1671",2017-03-11,"14",0
"1672",2017-03-11,"15",0
"1673",2017-03-11,"16",0
"1674",2017-03-11,"17",0
"1675",2017-03-11,"18",0
"1676",2017-03-11,"19",0
"1677",2017-03-11,"20",0
"1678",2017-03-11,"21",0
"1679",2017-03-11,"22",0
"1680",2017-03-11,"23",0
"1681",2017-03-12,"00",0
"1682",2017-03-12,"01",0
"1683",2017-03-12,"02",0
"1684",2017-03-12,"03",0
"1685",2017-03-12,"04",0
"1686",2017-03-12,"05",0
"1687",2017-03-12,"06",0
"1688",2017-03-12,"07",0
"1689",2017-03-12,"08",0
"1690",2017-03-12,"09",0
"1691",2017-03-12,"10",0
"1692",2017-03-12,"11",0
"1693",2017-03-12,"12",0
"1694",2017-03-12,"13",0
"1695",2017-03-12,"14",0
"1696",2017-03-12,"15",0
"1697",2017-03-12,"16",0
"1698",2017-03-12,"17",0
"1699",2017-03-12,"18",0
"1700",2017-03-12,"19",0
"1701",2017-03-12,"20",0
"1702",2017-03-12,"21",0
"1703",2017-03-12,"22",0
"1704",2017-03-12,"23",0
"1705",2017-03-13,"00",0
"1706",2017-03-13,"01",0
"1707",2017-03-13,"02",0
"1708",2017-03-13,"03",0
"1709",2017-03-13,"04",0
"1710",2017-03-13,"05",0
"1711",2017-03-13,"06",0
"1712",2017-03-13,"07",0
"1713",2017-03-13,"08",0
"1714",2017-03-13,"09",0
"1715",2017-03-13,"10",0
"1716",2017-03-13,"11",0
"1717",2017-03-13,"12",0
"1718",2017-03-13,"13",0
"1719",2017-03-13,"14",0
"1720",2017-03-13,"15",0
"1721",2017-03-13,"16",0
"1722",2017-03-13,"17",0
"1723",2017-03-13,"18",0
"1724",2017-03-13,"19",0
"1725",2017-03-13,"20",0
"1726",2017-03-13,"21",0
"1727",2017-03-13,"22",0
"1728",2017-03-13,"23",0
"1729",2017-03-14,"00",0
"1730",2017-03-14,"01",0
"1731",2017-03-14,"02",0
"1732",2017-03-14,"03",0
"1733",2017-03-14,"04",0
"1734",2017-03-14,"05",0
"1735",2017-03-14,"06",0
"1736",2017-03-14,"07",0
"1737",2017-03-14,"08",0
"1738",2017-03-14,"09",0
"1739",2017-03-14,"10",0
"1740",2017-03-14,"11",0
"1741",2017-03-14,"12",0
"1742",2017-03-14,"13",0
"1743",2017-03-14,"14",0
"1744",2017-03-14,"15",0
"1745",2017-03-14,"16",0
"1746",2017-03-14,"17",0
"1747",2017-03-14,"18",0
"1748",2017-03-14,"19",0
"1749",2017-03-14,"20",0
"1750",2017-03-14,"21",0
"1751",2017-03-14,"22",0
"1752",2017-03-14,"23",0
"1753",2017-03-15,"00",0
"1754",2017-03-15,"01",0
"1755",2017-03-15,"02",0
"1756",2017-03-15,"03",0
"1757",2017-03-15,"04",0
"1758",2017-03-15,"05",0
"1759",2017-03-15,"06",0
"1760",2017-03-15,"07",0
"1761",2017-03-15,"08",0
"1762",2017-03-15,"09",0
"1763",2017-03-15,"10",0
"1764",2017-03-15,"11",0
"1765",2017-03-15,"12",0
"1766",2017-03-15,"13",0
"1767",2017-03-15,"14",0
"1768",2017-03-15,"15",0
"1769",2017-03-15,"16",0
"1770",2017-03-15,"17",0
"1771",2017-03-15,"18",0
"1772",2017-03-15,"19",0
"1773",2017-03-15,"20",0
