"","browser","browserVersion","screenResolution","browserSize","country","hits"
"2696","Internet Explorer","11.0","1280x720","1280x640","South Africa",1
"2697","Internet Explorer","11.0","1280x720","1280x670","Taiwan",4
"2698","Internet Explorer","11.0","1280x800","1280x650","Taiwan",2
"2699","Internet Explorer","11.0","1280x800","1280x690","Canada",1
"2700","Internet Explorer","11.0","1280x800","1280x710","Belgium",7
"2701","Internet Explorer","11.0","1280x800","1280x710","Canada",22
"2702","Internet Explorer","11.0","1280x800","1280x710","Hong Kong",2
"2703","Internet Explorer","11.0","1280x960","1280x860","Belgium",1
"2704","Internet Explorer","11.0","1280x960","1280x880","Belgium",6
"2705","Internet Explorer","11.0","1280x960","1280x920","Belgium",5
"2706","Internet Explorer","11.0","1280x960","1280x920","United States",3
"2707","Internet Explorer","11.0","1280x960","770x510","United States",3
"2708","Internet Explorer","11.0","1280x960","770x520","Belgium",3
"2709","Internet Explorer","11.0","1280x960","770x530","Belgium",2
"2710","Internet Explorer","11.0","1280x960","770x540","Belgium",2
"2711","Internet Explorer","11.0","1290x726","1290x590","Kenya",1
"2712","Internet Explorer","11.0","1292x808","1050x620","Switzerland",1
"2713","Internet Explorer","11.0","1292x808","1140x690","Switzerland",4
"2714","Internet Explorer","11.0","1292x808","1170x690","Switzerland",1
"2715","Internet Explorer","11.0","1292x808","1200x680","Switzerland",1
"2716","Internet Explorer","11.0","1292x808","1290x700","Switzerland",1
"2717","Internet Explorer","11.0","1292x808","1480x700","Switzerland",1
"2718","Internet Explorer","11.0","1292x808","1480x770","Switzerland",2
"2719","Internet Explorer","11.0","1301x731","1290x580","United States",18
"2720","Internet Explorer","11.0","1301x731","1300x590","Czechia",1
"2721","Internet Explorer","11.0","1301x731","1300x590","Germany",2
"2722","Internet Explorer","11.0","1301x731","1300x590","Switzerland",6
"2723","Internet Explorer","11.0","1301x731","1300x610","Czechia",1
"2724","Internet Explorer","11.0","1301x731","1300x620","Belgium",34
"2725","Internet Explorer","11.0","1301x731","1300x640","Netherlands",1
"2726","Internet Explorer","11.0","1301x731","1830x920","Czechia",2
"2727","Internet Explorer","11.0","1309x818","1310x730","Belgium",1
"2728","Internet Explorer","11.0","1309x818","1310x730","Canada",1
